,lng,lat,count
39045,106.5213,26.3948,1
39046,106.5215,26.5238,1
39047,106.5213,26.3949,1
39048,106.5214,26.3567,1
39049,106.5214,26.3568,1
39050,106.5214,26.4475,1
39051,106.5214,26.5763,1
39052,106.5215,26.3566,1
39053,106.5215,26.3948,1
39054,106.5211,26.3812,1
39055,106.5211,26.3566,1
39056,106.5211,26.3565,1
39057,106.521,26.5763,1
39058,106.5207,26.4469,1
39059,106.5207,26.4472,1
39060,106.5208,26.3812,1
39061,106.5208,26.3948,1
39062,106.5208,26.3949,1
39063,106.5208,26.395,1
39064,106.5208,26.3951,1
39065,106.5208,26.447,1
39066,106.5209,26.3563,1
39067,106.5209,26.3811,1
39068,106.5209,26.4705,1
39069,106.5209,26.5764,1
39070,106.521,26.3565,1
39071,106.521,26.3812,1
39072,106.521,26.395,1
39073,106.5215,26.448,1
39074,106.5215,26.5764,1
39075,106.5222,26.4483,1
39076,106.5221,26.381,1
39077,106.522,26.3569,1
39078,106.522,26.3571,1
39079,106.522,26.3823,1
39080,106.522,26.3827,1
39081,106.522,26.3828,1
39082,106.522,26.3829,1
39083,106.522,26.4483,1
39084,106.5221,26.3826,1
39085,106.5216,26.3818,1
39086,106.5221,26.3949,1
39087,106.5222,26.3573,1
39088,106.5222,26.3811,1
39089,106.5222,26.3828,1
39090,106.5222,26.3833,1
39091,106.5222,26.3834,1
39092,106.5222,26.3947,1
39093,106.5219,26.4481,1
39094,106.5219,26.3951,1
39095,106.5219,26.3949,1
39096,106.5219,26.3824,1
39097,106.5216,26.3947,1
39098,106.5216,26.5763,1
39099,106.5217,26.3568,1
39100,106.5217,26.3821,1
39101,106.5217,26.3822,1
39102,106.5217,26.3948,1
39103,106.5217,26.4478,1
39104,106.5217,26.4569,1
39105,106.5218,26.3569,1
39106,106.5218,26.3809,1
39107,106.5218,26.381,1
39108,106.5218,26.3823,1
39109,106.5218,26.395,1
39110,106.5219,26.357,1
39111,106.5219,26.3812,1
39112,106.5207,26.3814,1
39113,106.5207,26.3812,1
39114,106.5207,26.3563,1
39115,106.5198,26.3948,1
39116,106.5196,26.3816,1
39117,106.5196,26.3948,1
39118,106.5197,26.3815,1
39119,106.5197,26.3816,1
39120,106.5197,26.4458,1
39121,106.5197,26.5765,1
39122,106.5198,26.3814,1
39123,106.5198,26.3951,1
39124,106.5207,26.3562,1
39125,106.5198,26.4463,1
39126,106.5199,26.3561,1
39127,106.5199,26.3562,1
39128,106.5199,26.395,1
39129,106.5199,26.4463,1
39130,106.5199,26.5289,1
39131,106.52,26.3562,1
39132,106.5196,26.3561,1
39133,106.5196,26.356,1
39134,106.5196,26.3559,1
39135,106.5195,26.5764,1
39136,106.5193,26.3559,1
39137,106.5193,26.356,1
39138,106.5193,26.3815,1
39139,106.5193,26.3816,1
39140,106.5193,26.4453,1
39141,106.5194,26.3559,1
39142,106.5194,26.3816,1
39143,106.5194,26.3951,1
39144,106.5194,26.5764,1
39145,106.5195,26.3559,1
39146,106.5195,26.356,1
39147,106.5195,26.3814,1
39148,106.5195,26.3816,1
39149,106.5195,26.4456,1
39150,106.5195,26.4562,1
39151,106.52,26.3813,1
39152,106.52,26.3815,1
39153,106.52,26.5211,1
39154,106.5204,26.3949,1
39155,106.5205,26.3562,1
39156,106.5205,26.3564,1
39157,106.5205,26.3812,1
39158,106.5205,26.3814,1
39159,106.5205,26.3948,1
39160,106.5205,26.3949,1
39161,106.5205,26.4467,1
39162,106.5205,26.4563,1
39163,106.5206,26.3563,1
39164,106.5206,26.3812,1
39165,106.5206,26.3948,1
39166,106.5206,26.3949,1
39167,106.5206,26.4468,1
39168,106.5206,26.4471,1
39169,106.5206,26.5763,1
39170,106.5205,26.3561,1
39171,106.5204,26.3948,1
39172,106.52,26.5764,1
39173,106.5204,26.3814,1
39174,106.5201,26.3561,1
39175,106.5201,26.3562,1
39176,106.5201,26.3813,1
39177,106.5201,26.3949,1
39178,106.5201,26.5763,1
39179,106.5202,26.3561,1
39180,106.5202,26.395,1
39181,106.5202,26.4464,1
39182,106.5203,26.3563,1
39183,106.5203,26.3948,1
39184,106.5203,26.395,1
39185,106.5203,26.4468,1
39186,106.5203,26.4707,1
39187,106.5203,26.5764,1
39188,106.5204,26.3563,1
39189,106.5222,26.3949,1
39190,106.5222,26.4485,1
39191,106.5192,26.5766,1
39192,106.5239,26.359,1
39193,106.5237,26.3951,1
39194,106.5238,26.3586,1
39195,106.5238,26.3588,1
39196,106.5238,26.3806,1
39197,106.5238,26.3876,1
39198,106.5238,26.395,1
39199,106.5238,26.4493,1
39200,106.5239,26.3807,1
39201,106.524,26.3954,1
39202,106.5239,26.3879,1
39203,106.5239,26.395,1
39204,106.5239,26.4492,1
39205,106.5239,26.5769,1
39206,106.524,26.3591,1
39207,106.524,26.3805,1
39208,106.524,26.3807,1
39209,106.5237,26.395,1
39210,106.5237,26.3949,1
39211,106.5237,26.3807,1
39212,106.5237,26.3806,1
39213,106.5234,26.4489,1
39214,106.5235,26.3583,1
39215,106.5235,26.3808,1
39216,106.5235,26.3869,1
39217,106.5235,26.3949,1
39218,106.5236,26.3584,1
39219,106.5236,26.3586,1
39220,106.5236,26.3587,1
39221,106.5236,26.3807,1
39222,106.5236,26.3873,1
39223,106.5236,26.5768,1
39224,106.5236,26.5769,1
39225,106.5237,26.3586,1
39226,106.5237,26.3588,1
39227,106.5237,26.3589,1
39228,106.524,26.3884,1
39229,106.524,26.4492,1
39230,106.5223,26.3572,1
39231,106.5246,26.3599,1
39232,106.5244,26.4495,1
39233,106.5245,26.3601,1
39234,106.5245,26.3602,1
39235,106.5245,26.3896,1
39236,106.5245,26.3897,1
39237,106.5245,26.3953,1
39238,106.5245,26.5772,1
39239,106.5246,26.36,1
39240,106.524,26.4494,1
39241,106.5246,26.3602,1
39242,106.5246,26.3605,1
39243,106.5246,26.3805,1
39244,106.5246,26.3951,1
39245,106.5246,26.3952,1
39246,106.5246,26.4494,1
39247,106.5246,26.4495,1
39248,106.5244,26.3893,1
39249,106.5244,26.3888,1
39250,106.5244,26.3804,1
39251,106.5244,26.36,1
39252,106.5241,26.3592,1
39253,106.5241,26.3594,1
39254,106.5241,26.3951,1
39255,106.5242,26.3593,1
39256,106.5242,26.3885,1
39257,106.5242,26.4493,1
39258,106.5242,26.4579,1
39259,106.5243,26.3593,1
39260,106.5243,26.3597,1
39261,106.5243,26.3805,1
39262,106.5243,26.3806,1
39263,106.5243,26.389,1
39264,106.5243,26.3952,1
39265,106.5243,26.4493,1
39266,106.5244,26.3595,1
39267,106.5234,26.3949,1
39268,106.5234,26.3866,1
39269,106.5234,26.3585,1
39270,106.5227,26.3576,1
39271,106.5226,26.3573,1
39272,106.5226,26.3576,1
39273,106.5226,26.3841,1
39274,106.5226,26.3842,1
39275,106.5226,26.3844,1
39276,106.5226,26.3846,1
39277,106.5226,26.4487,1
39278,106.5227,26.3577,1
39279,106.5233,26.3865,1
39280,106.5227,26.3808,1
39281,106.5227,26.381,1
39282,106.5227,26.3847,1
39283,106.5227,26.4572,1
39284,106.5227,26.5766,1
39285,106.5228,26.3575,1
39286,106.5228,26.3809,1
39287,106.5225,26.395,1
39288,106.5225,26.3947,1
39289,106.5225,26.3809,1
39290,106.5225,26.3808,1
39291,106.5223,26.3831,1
39292,106.5223,26.3832,1
39293,106.5223,26.3836,1
39294,106.5223,26.3947,1
39295,106.5224,26.3572,1
39296,106.5224,26.3573,1
39297,106.5224,26.3574,1
39298,106.5224,26.3575,1
39299,106.5224,26.3808,1
39300,106.5224,26.3837,1
39301,106.5224,26.4483,1
39302,106.5224,26.4484,1
39303,106.5224,26.4485,1
39304,106.5225,26.3573,1
39305,106.5225,26.3574,1
39306,106.5228,26.385,1
39307,106.5228,26.3852,1
39308,106.5228,26.3947,1
39309,106.5231,26.3581,1
39310,106.5231,26.3808,1
39311,106.5231,26.3951,1
39312,106.5231,26.4704,1
39313,106.5232,26.3579,1
39314,106.5232,26.358,1
39315,106.5232,26.3582,1
39316,106.5232,26.3858,1
39317,106.5232,26.3949,1
39318,106.5232,26.4489,1
39319,106.5233,26.3584,1
39320,106.5233,26.3808,1
39321,106.5233,26.3809,1
39322,106.5233,26.3858,1
39323,106.5233,26.386,1
39324,106.5233,26.3862,1
39325,106.5231,26.3807,1
39326,106.523,26.4706,1
39327,106.5228,26.3948,1
39328,106.523,26.4487,1
39329,106.5228,26.3949,1
39330,106.5228,26.395,1
39331,106.5228,26.5765,1
39332,106.5229,26.3578,1
39333,106.5229,26.3579,1
39334,106.5229,26.3808,1
39335,106.5229,26.3809,1
39336,106.5229,26.385,1
39337,106.523,26.358,1
39338,106.523,26.3851,1
39339,106.523,26.3854,1
39340,106.523,26.3855,1
39341,106.523,26.3856,1
39342,106.523,26.3857,1
39343,106.523,26.3948,1
39344,106.5193,26.3558,1
39345,106.5192,26.4453,1
39346,106.5147,26.3979,1
39347,106.5161,26.4261,1
39348,106.516,26.418,1
39349,106.516,26.4258,1
39350,106.5161,26.3821,1
39351,106.5161,26.3823,1
39352,106.5161,26.3969,1
39353,106.5161,26.4181,1
39354,106.5161,26.4183,1
39355,106.5161,26.4427,1
39356,106.5163,26.3823,1
39357,106.5162,26.3967,1
39358,106.5162,26.3968,1
39359,106.5162,26.4189,1
39360,106.5162,26.4244,1
39361,106.5162,26.4255,1
39362,106.5162,26.4256,1
39363,106.5162,26.4257,1
39364,106.516,26.397,1
39365,106.516,26.3823,1
39366,106.5159,26.4551,1
39367,106.5159,26.443,1
39368,106.5156,26.4278,1
39369,106.5156,26.4426,1
39370,106.5157,26.5448,1
39371,106.5158,26.3824,1
39372,106.5158,26.4177,1
39373,106.5158,26.5375,1
39374,106.5158,26.5399,1
39375,106.5158,26.5424,1
39376,106.5159,26.3554,1
39377,106.5159,26.3555,1
39378,106.5159,26.3556,1
39379,106.5159,26.3824,1
39380,106.5159,26.3971,1
39381,106.5159,26.4177,1
39382,106.5159,26.427,1
39383,106.5163,26.3557,1
39384,106.5163,26.4185,1
39385,106.5167,26.3206,1
39386,106.5166,26.3822,1
39387,106.5165,26.4234,1
39388,106.5165,26.4244,1
39389,106.5165,26.4429,1
39390,106.5165,26.5111,1
39391,106.5165,26.5773,1
39392,106.5166,26.321,1
39393,106.5166,26.3555,1
39394,106.5166,26.3959,1
39395,106.5163,26.4191,1
39396,106.5166,26.396,1
39397,106.5166,26.3961,1
39398,106.5166,26.3962,1
39399,106.5166,26.42,1
39400,106.5166,26.424,1
39401,106.5166,26.443,1
39402,106.5166,26.5133,1
39403,106.5165,26.4194,1
39404,106.5165,26.4193,1
39405,106.5165,26.3556,1
39406,106.5164,26.5774,1
39407,106.5163,26.4242,1
39408,106.5163,26.4244,1
39409,106.5163,26.4251,1
39410,106.5163,26.4252,1
39411,106.5163,26.4432,1
39412,106.5163,26.4989,1
39413,106.5163,26.5351,1
39414,106.5163,26.5775,1
39415,106.5164,26.3556,1
39416,106.5164,26.3823,1
39417,106.5164,26.3965,1
39418,106.5164,26.4188,1
39419,106.5164,26.4241,1
39420,106.5164,26.4248,1
39421,106.5164,26.4707,1
39422,106.5156,26.4277,1
39423,106.5156,26.4169,1
39424,106.5156,26.4167,1
39425,106.515,26.4284,1
39426,106.5149,26.442,1
39427,106.5149,26.4424,1
39428,106.515,26.3553,1
39429,106.515,26.3554,1
39430,106.515,26.3555,1
39431,106.515,26.3825,1
39432,106.515,26.3826,1
39433,106.515,26.4423,1
39434,106.5156,26.3825,1
39435,106.515,26.5469,1
39436,106.5151,26.323,1
39437,106.5151,26.3824,1
39438,106.5151,26.3975,1
39439,106.5151,26.4157,1
39440,106.5151,26.4283,1
39441,106.5151,26.4284,1
39442,106.5149,26.4155,1
39443,106.5149,26.415,1
39444,106.5149,26.3979,1
39445,106.5149,26.3978,1
39446,106.5147,26.4143,1
39447,106.5147,26.4144,1
39448,106.5147,26.4148,1
39449,106.5148,26.3552,1
39450,106.5148,26.3553,1
39451,106.5148,26.3554,1
39452,106.5148,26.3824,1
39453,106.5148,26.3825,1
39454,106.5148,26.3979,1
39455,106.5148,26.4293,1
39456,106.5148,26.4973,1
39457,106.5148,26.5782,1
39458,106.5149,26.3555,1
39459,106.5149,26.3824,1
39460,106.5149,26.3976,1
39461,106.5151,26.4711,1
39462,106.5151,26.5782,1
39463,106.5152,26.3553,1
39464,106.5154,26.4167,1
39465,106.5154,26.4423,1
39466,106.5154,26.5779,1
39467,106.5154,26.578,1
39468,106.5154,26.5781,1
39469,106.5155,26.3555,1
39470,106.5155,26.3823,1
39471,106.5155,26.3971,1
39472,106.5155,26.4166,1
39473,106.5155,26.417,1
39474,106.5155,26.4279,1
39475,106.5155,26.428,1
39476,106.5155,26.4424,1
39477,106.5156,26.322,1
39478,106.5156,26.3555,1
39479,106.5156,26.3556,1
39480,106.5154,26.4281,1
39481,106.5154,26.4161,1
39482,106.5152,26.3554,1
39483,106.5154,26.3975,1
39484,106.5152,26.3555,1
39485,106.5152,26.3824,1
39486,106.5152,26.3825,1
39487,106.5152,26.3975,1
39488,106.5152,26.4159,1
39489,106.5152,26.4164,1
39490,106.5152,26.4283,1
39491,106.5152,26.4422,1
39492,106.5152,26.5781,1
39493,106.5153,26.3554,1
39494,106.5153,26.3823,1
39495,106.5153,26.3969,1
39496,106.5153,26.4166,1
39497,106.5154,26.3969,1
39498,106.5154,26.3974,1
39499,106.5166,26.5774,1
39500,106.5167,26.3557,1
39501,106.5192,26.395,1
39502,106.5182,26.4442,1
39503,106.5181,26.4441,1
39504,106.5181,26.5767,1
39505,106.5182,26.3557,1
39506,106.5182,26.3558,1
39507,106.5182,26.3817,1
39508,106.5182,26.3819,1
39509,106.5182,26.395,1
39510,106.5183,26.3559,1
39511,106.5186,26.3949,1
39512,106.5183,26.3819,1
39513,106.5184,26.3559,1
39514,106.5184,26.3819,1
39515,106.5184,26.3949,1
39516,106.5184,26.4445,1
39517,106.5185,26.395,1
39518,106.5185,26.4449,1
39519,106.5181,26.3951,1
39520,106.5181,26.395,1
39521,106.5181,26.3819,1
39522,106.5181,26.3818,1
39523,106.5177,26.382,1
39524,106.5177,26.3954,1
39525,106.5177,26.5175,1
39526,106.5177,26.5768,1
39527,106.5178,26.3558,1
39528,106.5178,26.3951,1
39529,106.5178,26.5005,1
39530,106.5179,26.3556,1
39531,106.5179,26.3818,1
39532,106.5179,26.395,1
39533,106.518,26.395,1
39534,106.518,26.3952,1
39535,106.518,26.4443,1
39536,106.518,26.5045,1
39537,106.5181,26.3817,1
39538,106.5186,26.3817,1
39539,106.5186,26.395,1
39540,106.5167,26.3822,1
39541,106.519,26.5765,1
39542,106.5189,26.4452,1
39543,106.519,26.3559,1
39544,106.519,26.356,1
39545,106.519,26.3817,1
39546,106.519,26.3951,1
39547,106.519,26.4454,1
39548,106.519,26.5764,1
39549,106.5191,26.356,1
39550,106.5186,26.3952,1
39551,106.5191,26.3815,1
39552,106.5191,26.3951,1
39553,106.5191,26.4452,1
39554,106.5192,26.3557,1
39555,106.5192,26.356,1
39556,106.5192,26.3817,1
39557,106.5192,26.3948,1
39558,106.5189,26.3951,1
39559,106.5189,26.3816,1
39560,106.5189,26.3558,1
39561,106.5188,26.5196,1
39562,106.5186,26.5025,1
39563,106.5186,26.5309,1
39564,106.5187,26.3557,1
39565,106.5187,26.3558,1
39566,106.5187,26.3559,1
39567,106.5187,26.3948,1
39568,106.5187,26.3951,1
39569,106.5187,26.445,1
39570,106.5187,26.4557,1
39571,106.5187,26.4706,1
39572,106.5188,26.3557,1
39573,106.5188,26.3558,1
39574,106.5188,26.3948,1
39575,106.5188,26.3949,1
39576,106.5188,26.3951,1
39577,106.5177,26.3819,1
39578,106.5177,26.3818,1
39579,106.5177,26.3193,1
39580,106.5169,26.4207,1
39581,106.5169,26.3555,1
39582,106.5169,26.3556,1
39583,106.5169,26.3821,1
39584,106.5169,26.3822,1
39585,106.5169,26.3956,1
39586,106.5169,26.3959,1
39587,106.5169,26.4205,1
39588,106.5169,26.4211,1
39589,106.5176,26.577,1
39590,106.5169,26.4221,1
39591,106.5169,26.4223,1
39592,106.517,26.3558,1
39593,106.517,26.382,1
39594,106.517,26.3822,1
39595,106.517,26.3955,1
39596,106.517,26.3958,1
39597,106.5168,26.4434,1
39598,106.5168,26.4432,1
39599,106.5168,26.4431,1
39600,106.5168,26.423,1
39601,106.5167,26.395,1
39602,106.5167,26.3958,1
39603,106.5167,26.4199,1
39604,106.5167,26.4222,1
39605,106.5167,26.4223,1
39606,106.5167,26.4231,1
39607,106.5167,26.4232,1
39608,106.5167,26.4233,1
39609,106.5167,26.5087,1
39610,106.5168,26.3557,1
39611,106.5168,26.3822,1
39612,106.5168,26.42,1
39613,106.5168,26.4212,1
39614,106.5168,26.4214,1
39615,106.5168,26.4223,1
39616,106.517,26.421,1
39617,106.517,26.4218,1
39618,106.517,26.422,1
39619,106.5174,26.395,1
39620,106.5174,26.4435,1
39621,106.5174,26.533,1
39622,106.5175,26.3195,1
39623,106.5175,26.3555,1
39624,106.5175,26.3556,1
39625,106.5175,26.3819,1
39626,106.5175,26.3954,1
39627,106.5175,26.4436,1
39628,106.5175,26.5769,1
39629,106.5176,26.3197,1
39630,106.5176,26.3818,1
39631,106.5176,26.382,1
39632,106.5176,26.3954,1
39633,106.5176,26.4437,1
39634,106.5176,26.4708,1
39635,106.5174,26.3953,1
39636,106.5174,26.3821,1
39637,106.517,26.5154,1
39638,106.5174,26.3819,1
39639,106.5171,26.3955,1
39640,106.5171,26.3958,1
39641,106.5172,26.3819,1
39642,106.5172,26.382,1
39643,106.5172,26.395,1
39644,106.5172,26.4437,1
39645,106.5172,26.4554,1
39646,106.5172,26.5064,1
39647,106.5172,26.5771,1
39648,106.5173,26.3555,1
39649,106.5173,26.3557,1
39650,106.5173,26.3955,1
39651,106.5173,26.4437,1
39652,106.5173,26.4438,1
39653,106.5174,26.3556,1
39654,106.5453,26.3971,1
39655,106.5453,26.4497,1
39656,106.5095,26.3836,1
39657,106.5657,26.4096,1
39658,106.5656,26.4193,1
39659,106.5656,26.4482,1
39660,106.5656,26.4483,1
39661,106.5656,26.6263,1
39662,106.5656,26.6264,1
39663,106.5657,26.3298,1
39664,106.5657,26.4095,1
39665,106.5657,26.4109,1
39666,106.566,26.329,1
39667,106.5658,26.4108,1
39668,106.5658,26.4109,1
39669,106.5658,26.418,1
39670,106.5659,26.3295,1
39671,106.5659,26.4096,1
39672,106.5659,26.4108,1
39673,106.566,26.3283,1
39674,106.5656,26.4191,1
39675,106.5656,26.4182,1
39676,106.5656,26.3301,1
39677,106.5655,26.6263,1
39678,106.5651,26.4484,1
39679,106.5652,26.4188,1
39680,106.5652,26.4196,1
39681,106.5652,26.4483,1
39682,106.5652,26.6264,1
39683,106.5653,26.4109,1
39684,106.5653,26.4482,1
39685,106.5653,26.4483,1
39686,106.5654,26.3316,1
39687,106.5654,26.4182,1
39688,106.5654,26.4195,1
39689,106.5654,26.4484,1
39690,106.5655,26.4191,1
39691,106.5655,26.4192,1
39692,106.5655,26.4483,1
39693,106.566,26.3284,1
39694,106.566,26.4098,1
39695,106.5651,26.4197,1
39696,106.5665,26.4158,1
39697,106.5663,26.4162,1
39698,106.5663,26.4485,1
39699,106.5663,26.6264,1
39700,106.5664,26.4097,1
39701,106.5664,26.4099,1
39702,106.5664,26.4159,1
39703,106.5664,26.4483,1
39704,106.5666,26.3277,1
39705,106.566,26.4108,1
39706,106.5666,26.4099,1
39707,106.5666,26.4104,1
39708,106.5666,26.4486,1
39709,106.5667,26.4104,1
39710,106.5667,26.4158,1
39711,106.5667,26.4484,1
39712,106.5667,26.6263,1
39713,106.5663,26.4161,1
39714,106.5663,26.4099,1
39715,106.5662,26.6264,1
39716,106.5662,26.4483,1
39717,106.566,26.4173,1
39718,106.566,26.4175,1
39719,106.566,26.4484,1
39720,106.566,26.4485,1
39721,106.5661,26.3279,1
39722,106.5661,26.3288,1
39723,106.5661,26.417,1
39724,106.5661,26.4172,1
39725,106.5661,26.4173,1
39726,106.5661,26.4174,1
39727,106.5662,26.3278,1
39728,106.5662,26.4098,1
39729,106.5662,26.4162,1
39730,106.5662,26.4164,1
39731,106.5662,26.4165,1
39732,106.5651,26.4482,1
39733,106.5651,26.4109,1
39734,106.5711,26.4107,1
39735,106.5636,26.409,1
39736,106.5634,26.3319,1
39737,106.5634,26.4009,1
39738,106.5634,26.6257,1
39739,106.5635,26.4012,1
39740,106.5635,26.4013,1
39741,106.5635,26.4479,1
39742,106.5635,26.448,1
39743,106.5637,26.448,1
39744,106.5639,26.626,1
39745,106.5637,26.4481,1
39746,106.5638,26.3318,1
39747,106.5638,26.4019,1
39748,106.5638,26.4481,1
39749,106.5638,26.4482,1
39750,106.5639,26.4025,1
39751,106.5639,26.4105,1
39752,106.5633,26.4479,1
39753,106.5633,26.4098,1
39754,106.5632,26.6256,1
39755,106.5632,26.448,1
39756,106.5629,26.4089,1
39757,106.5629,26.4479,1
39758,106.563,26.3321,1
39759,106.563,26.4481,1
39760,106.563,26.6254,1
39761,106.5631,26.4087,1
39762,106.5631,26.4095,1
39763,106.5631,26.448,1
39764,106.5631,26.4481,1
39765,106.5631,26.4482,1
39766,106.5632,26.4009,1
39767,106.5632,26.4089,1
39768,106.5632,26.4096,1
39769,106.5632,26.4098,1
39770,106.5632,26.4479,1
39771,106.5639,26.4481,1
39772,106.564,26.3836,1
39773,106.5651,26.4108,1
39774,106.5649,26.4484,1
39775,106.5648,26.3317,1
39776,106.5648,26.4094,1
39777,106.5648,26.448,1
39778,106.5648,26.4481,1
39779,106.5648,26.4711,1
39780,106.5648,26.4712,1
39781,106.5649,26.4094,1
39782,106.565,26.4094,1
39783,106.564,26.4025,1
39784,106.565,26.4183,1
39785,106.565,26.4187,1
39786,106.565,26.4188,1
39787,106.565,26.4481,1
39788,106.565,26.6263,1
39789,106.565,26.6264,1
39790,106.5651,26.3317,1
39791,106.5647,26.6263,1
39792,106.5647,26.4094,1
39793,106.5647,26.4093,1
39794,106.5646,26.4482,1
39795,106.5641,26.4105,1
39796,106.5641,26.4483,1
39797,106.5642,26.4028,1
39798,106.5642,26.4105,1
39799,106.5642,26.6262,1
39800,106.5643,26.3318,1
39801,106.5643,26.4029,1
39802,106.5643,26.403,1
39803,106.5643,26.6263,1
39804,106.5644,26.4094,1
39805,106.5644,26.4106,1
39806,106.5644,26.4482,1
39807,106.5645,26.4094,1
39808,106.5645,26.4108,1
39809,106.5645,26.6262,1
39810,106.5668,26.4105,1
39811,106.5668,26.4158,1
39812,106.5668,26.4485,1
39813,106.5699,26.411,1
39814,106.5697,26.4137,1
39815,106.5697,26.4486,1
39816,106.5698,26.4099,1
39817,106.5698,26.4108,1
39818,106.5698,26.6263,1
39819,106.5699,26.4108,1
39820,106.5699,26.4109,1
39821,106.57,26.411,1
39822,106.5703,26.3274,1
39823,106.57,26.4135,1
39824,106.57,26.4492,1
39825,106.5701,26.4099,1
39826,106.5701,26.41,1
39827,106.5701,26.411,1
39828,106.5701,26.4135,1
39829,106.5702,26.4135,1
39830,106.5697,26.4136,1
39831,106.5697,26.4099,1
39832,106.5697,26.4098,1
39833,106.5696,26.6263,1
39834,106.5692,26.4488,1
39835,106.5693,26.3278,1
39836,106.5693,26.4099,1
39837,106.5693,26.4488,1
39838,106.5693,26.4489,1
39839,106.5694,26.4099,1
39840,106.5694,26.4138,1
39841,106.5694,26.4487,1
39842,106.5694,26.4488,1
39843,106.5694,26.4493,1
39844,106.5695,26.3278,1
39845,106.5695,26.4107,1
39846,106.5695,26.4137,1
39847,106.5695,26.4489,1
39848,106.5696,26.4491,1
39849,106.5702,26.4692,1
39850,106.5703,26.4101,1
39851,106.5668,26.4705,1
39852,106.5709,26.4107,1
39853,106.5708,26.449,1
39854,106.5708,26.4491,1
39855,106.5708,26.4493,1
39856,106.5708,26.4496,1
39857,106.5709,26.4104,1
39858,106.5709,26.4105,1
39859,106.5709,26.4106,1
39860,106.5709,26.4111,1
39861,106.5703,26.4109,1
39862,106.5709,26.4488,1
39863,106.5709,26.4491,1
39864,106.5709,26.4492,1
39865,106.571,26.4104,1
39866,106.571,26.4108,1
39867,106.571,26.4112,1
39868,106.571,26.4492,1
39869,106.5708,26.413,1
39870,106.5707,26.6263,1
39871,106.5707,26.4496,1
39872,106.5707,26.4491,1
39873,106.5703,26.4484,1
39874,106.5703,26.4489,1
39875,106.5703,26.4491,1
39876,106.5703,26.4497,1
39877,106.5704,26.3274,1
39878,106.5704,26.4134,1
39879,106.5704,26.4485,1
39880,106.5704,26.6264,1
39881,106.5705,26.4689,1
39882,106.5706,26.4102,1
39883,106.5706,26.4103,1
39884,106.5706,26.413,1
39885,106.5706,26.4131,1
39886,106.5707,26.4113,1
39887,106.5707,26.4131,1
39888,106.5692,26.4099,1
39889,106.5691,26.449,1
39890,106.5691,26.4488,1
39891,106.5677,26.4487,1
39892,106.5675,26.4155,1
39893,106.5675,26.4488,1
39894,106.5676,26.4152,1
39895,106.5676,26.4485,1
39896,106.5676,26.4486,1
39897,106.5677,26.3278,1
39898,106.5677,26.4101,1
39899,106.5678,26.4147,1
39900,106.5691,26.4107,1
39901,106.5678,26.4148,1
39902,106.5679,26.4144,1
39903,106.5679,26.4146,1
39904,106.5679,26.4487,1
39905,106.5681,26.4489,1
39906,106.5682,26.4105,1
39907,106.5682,26.4142,1
39908,106.5675,26.4103,1
39909,106.5675,26.4102,1
39910,106.5674,26.6263,1
39911,106.5674,26.4704,1
39912,106.5669,26.4484,1
39913,106.5669,26.4487,1
39914,106.5669,26.6263,1
39915,106.567,26.4108,1
39916,106.5671,26.4102,1
39917,106.5671,26.4107,1
39918,106.5671,26.4157,1
39919,106.5671,26.4485,1
39920,106.5671,26.6264,1
39921,106.5672,26.3277,1
39922,106.5672,26.4101,1
39923,106.5672,26.4102,1
39924,106.5673,26.4106,1
39925,106.5673,26.4487,1
39926,106.5674,26.4155,1
39927,106.5682,26.4485,1
39928,106.5682,26.4487,1
39929,106.5682,26.4489,1
39930,106.5687,26.4697,1
39931,106.5688,26.41,1
39932,106.5688,26.4107,1
39933,106.5688,26.4139,1
39934,106.5688,26.449,1
39935,106.5689,26.4106,1
39936,106.5689,26.4107,1
39937,106.5689,26.414,1
39938,106.5689,26.4489,1
39939,106.5689,26.449,1
39940,106.569,26.4099,1
39941,106.569,26.4139,1
39942,106.569,26.6263,1
39943,106.5691,26.4099,1
39944,106.5691,26.4105,1
39945,106.5691,26.4106,1
39946,106.5687,26.6264,1
39947,106.5687,26.4487,1
39948,106.5682,26.6263,1
39949,106.5687,26.414,1
39950,106.5683,26.3282,1
39951,106.5683,26.6264,1
39952,106.5684,26.4102,1
39953,106.5684,26.4103,1
39954,106.5684,26.4142,1
39955,106.5685,26.3282,1
39956,106.5685,26.4104,1
39957,106.5685,26.4489,1
39958,106.5685,26.6263,1
39959,106.5686,26.4101,1
39960,106.5686,26.4104,1
39961,106.5686,26.4105,1
39962,106.5686,26.414,1
39963,106.5687,26.4104,1
39964,106.5687,26.4106,1
39965,106.5629,26.4087,1
39966,106.5629,26.3823,1
39967,106.5628,26.4481,1
39968,106.5603,26.4071,1
39969,106.5602,26.6027,1
39970,106.5602,26.6031,1
39971,106.5602,26.6034,1
39972,106.5603,26.3911,1
39973,106.5603,26.3916,1
39974,106.5603,26.3931,1
39975,106.5603,26.3981,1
39976,106.5603,26.4072,1
39977,106.5604,26.3934,1
39978,106.5603,26.4078,1
39979,106.5603,26.4481,1
39980,106.5603,26.6032,1
39981,106.5603,26.6033,1
39982,106.5603,26.6036,1
39983,106.5603,26.6037,1
39984,106.5603,26.6042,1
39985,106.5602,26.6025,1
39986,106.5602,26.448,1
39987,106.5602,26.4479,1
39988,106.5602,26.3993,1
39989,106.56,26.448,1
