name,value,position,veh_series,avgOStime_min,avgOSmileage_km,vin
0~50%,3,inside,HS5,2.08,4,LFB1E6672KJB12396
0~50%,48,inside,HS5,4.13,8.56,LFB1E6677KJB06819
0~50%,5,inside,HS5,0.27,0.8,LFB1E6073KJB14389
0~50%,5,inside,HS5,0.87,1.4,LFB1E6071KJB09367
0~50%,7,inside,HS5,5.81,10.14,LFB1E6670KJB05883
50%+,5,inside,HS5,44.29,109.2,LFB1E6670KJB05205
50%+,2,inside,HS5,20.68,38,LFB1E6677KJB08652
0~50%,35,inside,HS5,1.11,1.94,LFB1E6073KJB12898
0~50%,16,inside,HS5,8.12,14.13,LFB1E607XKJB07519
0~50%,3,inside,HS5,4.48,7.67,LFB1E6073KJB16305
0~50%,7,inside,HS5,3.7,6.57,LFB1E6674KJB11444
0~50%,4,inside,HS5,2,3.5,LFB1E6675KJB08858
0~50%,6,inside,HS5,1.78,3.17,LFB1E607XKJB13918
50%+,1,inside,HS5,9,18,LFB1E6078KJB05249
0~50%,5,inside,HS5,2.2,7.4,LFB1E6678KJB09633
0~50%,85,inside,HS5,2.06,3.75,LFB1E6673KJB11208
0~50%,22,inside,HS5,6.4,11.45,LFB1E6679KJB14419
0~50%,2,inside,HS5,0.17,1,LFB1E6072KJB18580
0~50%,101,inside,HS5,4.24,7.25,LFB1E6077KJB04030
0~50%,74,inside,HS5,5.41,11.16,LFB1E6677KJB07906
0~50%,97,inside,HS5,7.36,13.63,LFB1E667XKJB08340
0~50%,18,inside,HS5,11.03,19.89,LFB1E6670KJB08461
50%+,17,inside,HS5,3.81,7.35,LFB1E6679KJB02304
0~50%,1,inside,HS5,0.18,0,LFB1E6670KJB14860
0~50%,80,inside,HS5,7.97,14.1,LFB1E6071KJB08963
50%+,1,inside,HS5,44.5,90,LFB1E6079KJB14462
0~50%,11,inside,HS5,1.24,2.09,LFB1E6671KJB11756
0~50%,17,inside,HS5,4.76,8.59,LFB1E6077KJB11091
0~50%,5,inside,HS5,14.65,26.6,LFB1E6673KJB10379
0~50%,15,inside,HS5,22.32,41.73,LFB1E6671KJB03866
0~50%,3,inside,HS5,0.33,0.67,LFB1E6674KJB12531
0~50%,1,inside,HS5,0.18,0,LFB1E6073KJB15901
50%+,17,inside,HS5,29.69,70.76,LFB1E6678KJB06635
0~50%,15,inside,HS5,1.63,2.73,LFB1E6073KJB09502
0~50%,1,inside,HS5,0.17,0,LFB1E6079KJB15207
0~50%,39,inside,HS5,7.99,17.18,LFB1E6672KJB16061
0~50%,8,inside,HS5,2.19,3.88,LFB1E6672KJB14570
0~50%,45,inside,HS5,3.74,6.64,LFB1E6673KJB02914
0~50%,39,inside,HS5,2.27,4.59,LFB1E6079KJB07317
0~50%,8,inside,HS5,0.58,0.88,LFB1E607XKJB09268
0~50%,20,inside,HS5,0.98,1.7,LFB1E6070KJB07898
0~50%,2,inside,HS5,2.08,2.5,LFB1E607XKJB07777
0~50%,1,inside,HS5,0.67,1,LFB1E6079KJB05826
0~50%,14,inside,HS5,5.7,10.5,LFB1E6072KJB16327
0~50%,74,inside,HS5,4.39,7.82,LFB1E6673KJB11466
50%+,12,inside,HS5,14.81,30.42,LFB1E6078KJB15313
0~50%,43,inside,HS5,4.84,8.91,LFB1E6677KJB09655
0~50%,4,inside,HS5,0.25,0.25,LFB1E6070KJB09814
0~50%,24,inside,HS5,1.65,2.83,LFB1E6076KJB10451
50%+,1,inside,HS5,0.67,0,LFB1E6074KJB01344
0~50%,88,inside,HS5,3.75,6.42,LFB1E6072KJB06946
0~50%,153,inside,HS5,2.94,5.03,LFB1E6676KJB07928
50%+,1,inside,HS5,93.67,176,LFB1E6078KJB05932
0~50%,4,inside,HS5,0.59,1.25,LFB1E667XKJB13148
50%+,1,inside,HS5,0.17,0,LFB1E6672KJB11572
0~50%,31,inside,HS5,12.04,22.32,LFB1E6679KJB08703
50%+,1,inside,HS5,0.53,0,LFB1E6678KJB16274
0~50%,131,inside,HS5,6.69,12.19,LFB1E6079KJB08404
0~50%,1,inside,HS5,0.22,0,LFB1E6074KJB06091
0~50%,37,inside,HS5,9.16,16.3,LFB1E6073KJB09760
0~50%,60,inside,HS5,9.73,18.33,LFB1E6671KJB07531
50%+,1,inside,HS5,68.18,133,LFB1E667XKJB07091
0~50%,82,inside,HS5,5.23,9.37,LFB1E6672KJB12317
0~50%,14,inside,HS5,4.24,7.07,LFB1E6078KJB10161
0~50%,20,inside,HS5,12.03,21.3,LFB1E6672KJB10826
0~50%,29,inside,HS5,7.89,13.9,LFB1E6078KJB02271
0~50%,14,inside,HS5,10.36,18,LFB1E6671KJB08193
0~50%,21,inside,HS5,9.03,16.33,LFB1E6678KJB07638
0~50%,3,inside,HS5,13.33,23.33,LFB1E6075KJB11302
0~50%,1,inside,HS5,0.17,0,LFB1E6072KJB18076
0~50%,23,inside,HS5,0.99,1.83,LFB1E6073KJB12819
0~50%,22,inside,HS5,6.89,14.18,LFB1E667XKJB14235
0~50%,10,inside,HS5,1.2,1.8,LFB1E6670KJB14356
0~50%,22,inside,HS5,2.01,3.27,LFB1E6670KJB12865
0~50%,20,inside,HS5,6.39,14.05,LFB1E6672KJB11488
0~50%,5,inside,HS5,2.91,5,LFB1E6072KJB08695
0~50%,93,inside,HS5,9.54,17.46,LFB1E6672KJB05089
0~50%,16,inside,HS5,5.36,9.88,LFB1E6673KJB15131
0~50%,57,inside,HS5,1.87,0.84,LFB1E6077KJB00544
0~50%,38,inside,HS5,14.64,29.55,LFB1E6672KJB03598
50%+,1,inside,HS5,0.05,0,LFB1E6674KJB06969
0~50%,23,inside,HS5,3.98,7.17,LFB1E6673KJB13640
0~50%,6,inside,HS5,1.19,1.5,LFB1E6071KJB14858
0~50%,1,inside,HS5,0.17,0,LFB1E6075KJB10473
0~50%,32,inside,HS5,4.24,7.13,LFB1E6672KJB07005
50%+,2,inside,HS5,41.42,78.5,LFB1E6072KJB12925
0~50%,1,inside,HS5,20,34,LFB1E6671KJB17170
0~50%,365,inside,HS5,1.93,3.54,LFB1E6674KJB02646
0~50%,28,inside,HS5,8.73,16.36,LFB1E6678KJB08725
0~50%,33,inside,HS5,1.89,3.58,LFB1E6073KJB07507
0~50%,49,inside,HS5,6.42,11.51,LFB1E6671KJB09280
0~50%,7,inside,HS5,10.95,20,LFB1E6670KJB15443
50%+,1,inside,HS5,8.83,15,LFB1E607XKJB08444
50%+,1,inside,HS5,0.17,1,LFB1E6072KJB07188
50%+,1,inside,HS5,12,71,LFB1E6671KJB15001
0~50%,36,inside,HS5,7.88,14.47,LFB1E6670KJB09044
0~50%,8,inside,HS5,0.73,1,LFB1E6672KJB12575
0~50%,12,inside,HS5,6.49,11.5,LFB1E6073KJB08169
0~50%,130,inside,HS5,7.41,14.12,LFB1E6672KJB04685
0~50%,68,inside,HS5,6.44,12.06,LFB1E6674KJB13114
0~50%,13,inside,HS5,6.86,11.69,LFB1E6073KJB06678
0~50%,55,inside,HS5,2.24,3.8,LFB1E6075KJB05161
0~50%,18,inside,HS5,1.72,3.78,LFB1E6671KJB04449
0~50%,10,inside,HS5,3,5.2,LFB1E6077KJB10183
0~50%,5,inside,HS5,1.16,2,LFB1E6070KJB07819
50%+,22,inside,HS5,7.97,16.91,LFB1E6079KJB05664
0~50%,1,inside,HS5,0.17,0,LFB1E6678KJB17702
0~50%,6,inside,HS5,1.31,2.17,LFB1E6674KJB05224
0~50%,15,inside,HS5,14.25,26.27,LFB1E6674KJB12285
50%+,3,inside,HS5,16.44,35.33,LFB1E6678KJB14279
0~50%,42,inside,HS5,4.25,7.45,LFB1E6670KJB08640
0~50%,28,inside,HS5,8.76,15.25,LFB1E6675KJB09699
50%+,2,inside,HS5,34.08,67,LFB1E6676KJB15656
0~50%,14,inside,HS5,4.54,12.64,LFB1E6074KJB04096
0~50%,101,inside,HS5,7.8,13.88,LFB1E6073KJB09256
50%+,2,inside,HS5,30,54.5,LFB1E6678KJB06389
0~50%,36,inside,HS5,2.29,4.19,LFB1E6671KJB07027
0~50%,8,inside,HS5,1.58,1.25,LFB1E6674KJB10794
0~50%,12,inside,HS5,32.37,60.83,LFB1E6671KJB13426
50%+,2,inside,HS5,50.75,95.5,LFB1E6077KJB09759
0~50%,62,inside,HS5,3.7,5.39,LFB1E6673KJB10558
0~50%,64,inside,HS5,8.86,15.67,LFB1E6671KJB05536
0~50%,9,inside,HS5,0.65,1.11,LFB1E6072KJB07529
0~50%,6,inside,HS5,0.67,1.17,LFB1E6076KJB11034
0~50%,29,inside,HS5,1.92,3.17,LFB1E6070KJB08906
0~50%,9,inside,HS5,5.69,8.56,LFB1E667XKJB15580
0~50%,68,inside,HS5,7.27,13.43,LFB1E6674KJB06311
0~50%,109,inside,HS5,4.23,7.47,LFB1E6670KJB03809
0~50%,19,inside,HS5,8.27,16.53,LFB1E6679KJB05879
0~50%,20,inside,HS5,1.52,2.45,LFB1E6671KJB12597
50%+,1,inside,HS5,22.83,45,LFB1E6670KJB05642
50%+,1,inside,HS5,22,47,LFB1E6071KJB07635
0~50%,4,inside,HS5,1.2,1.75,LFB1E6674KJB11881
0~50%,142,inside,HS5,7.57,16.07,LFB1E6074KJB05183
0~50%,34,inside,HS5,4.33,8.18,LFB1E6674KJB03991
0~50%,4,inside,HS5,0.17,0.25,LFB1E6677KJB17724
0~50%,13,inside,HS5,2.26,9.38,LFB1E6671KJB06623
0~50%,3,inside,HS5,0.61,1.33,LFB1E6673KJB11645
0~50%,38,inside,HS5,1.51,2.5,LFB1E6076KJB12121
0~50%,51,inside,HS5,9.69,17.29,LFB1E6679KJB14856
0~50%,2,inside,HS5,0.67,1.5,LFB1E6079KJB14557
0~50%,15,inside,HS5,1.72,2.87,LFB1E6079KJB08158
0~50%,14,inside,HS5,2.06,3.57,LFB1E6076KJB04231
0~50%,1,inside,HS5,7.67,13,LFB1E6671KJB13684
0~50%,7,inside,HS5,2.76,4.57,LFB1E6671KJB07285
0~50%,7,inside,HS5,2.57,4.86,LFB1E6072KJB15677
0~50%,5,inside,HS5,7.62,14.2,LFB1E6671KJB05794
0~50%,1,inside,HS5,0.17,0,LFB1E6670KJB07049
0~50%,23,inside,HS5,1.66,2.7,LFB1E6671KJB15600
0~50%,2,inside,HS5,6.83,11.5,LFB1E6072KJB07787
0~50%,5,inside,HS5,2.01,3.2,LFB1E667XKJB11836
0~50%,171,inside,HS5,7.7,13.51,LFB1E6670KJB05558
0~50%,1,inside,HS5,0.33,1,LFB1E6072KJB09703
0~50%,22,inside,HS5,8.59,15.18,LFB1E667XKJB12498
0~50%,42,inside,HS5,9.18,17.02,LFB1E6672KJB04606
0~50%,57,inside,HS5,4.78,8.32,LFB1E667XKJB06099
0~50%,19,inside,HS5,7.09,13.05,LFB1E6674KJB01738
0~50%,1,inside,HS5,0.17,1,LFB1E6078KJB02450
0~50%,180,inside,HS5,9.15,16.86,LFB1E6670KJB08136
0~50%,62,inside,HS5,9.2,16.45,LFB1E6672KJB13158
50%+,1,inside,HS5,13.17,24,LFB1E6674KJB16529
50%+,1,inside,HS5,86.17,157,LFB1E6675KJB08875
0~50%,57,inside,HS5,5.29,9.72,LFB1E6671KJB06881
0~50%,7,inside,HS5,11.07,19.86,LFB1E6670KJB14535
0~50%,153,inside,HS5,7.61,13.78,LFB1E6670KJB06645
0~50%,67,inside,HS5,4.08,6.97,LFB1E6072KJB08874
0~50%,45,inside,HS5,5.37,9.24,LFB1E6672KJB11667
0~50%,1,inside,HS5,2.5,4,LFB1E6678KJB08479
50%+,6,inside,HS5,26.56,53.17,LFB1E6677KJB09414
0~50%,72,inside,HS5,3.11,5.22,LFB1E6075KJB04253
0~50%,30,inside,HS5,8.75,16.03,LFB1E6678KJB06988
50%+,2,inside,HS5,24.17,48.5,LFB1E6677KJB07923
0~50%,3,inside,HS5,0.73,1,LFB1E6674KJB12206
50%+,2,inside,HS5,3.85,0,LFB1E6076KJB02320
0~50%,34,inside,HS5,7.4,14.09,LFB1E6074KJB04017
0~50%,41,inside,HS5,7.97,14.27,LFB1E667XKJB13585
0~50%,12,inside,HS5,8.72,15.67,LFB1E6071KJB15699
0~50%,211,inside,HS5,5.54,10.64,LFB1E667XKJB05695
0~50%,2,inside,HS5,0.17,0.5,LFB1E6670KJB17113
0~50%,176,inside,HS5,5.35,5.71,LFB1E6670KJB09223
0~50%,4,inside,HS5,0.31,1.25,LFB1E6670KJB15622
0~50%,54,inside,HS5,3.59,6.22,LFB1E667XKJB09102
0~50%,10,inside,HS5,4.4,8,LFB1E6672KJB14245
0~50%,71,inside,HS5,5.4,10.15,LFB1E6672KJB06355
0~50%,35,inside,HS5,4.69,8.74,LFB1E667XKJB07611
0~50%,61,inside,HS5,4.5,7.59,LFB1E6672KJB04864
0~50%,15,inside,HS5,5.86,10.27,LFB1E6075KJB13230
50%+,4,inside,HS5,24.97,61.75,LFB1E6679KJB10127
0~50%,5,inside,HS5,4,7.2,LFB1E667XKJB14672
0~50%,60,inside,HS5,4.57,8.12,LFB1E6074KJB05104
0~50%,7,inside,HS5,2.73,5.14,LFB1E6076KJB10126
0~50%,23,inside,HS5,8.07,13.96,LFB1E6674KJB03912
50%+,1,inside,HS5,63.33,137,LFB1E6671KJB12860
50%+,6,inside,HS5,60.32,120.5,LFB1E6673KJB05084
50%+,3,inside,HS5,8.89,0,LFB1E6679KJB00746
0~50%,13,inside,HS5,5,8.62,LFB1E6671KJB11689
50%+,1,inside,HS5,114.33,216,LFB1E6670KJB06225
50%+,1,inside,HS5,139.35,270,LFB1E667XKJB12503
0~50%,45,inside,HS5,7.07,12.22,LFB1E6071KJB08896
0~50%,41,inside,HS5,3.76,6.85,LFB1E6672KJB07442
0~50%,76,inside,HS5,5.52,9.55,LFB1E607XKJB08539
0~50%,16,inside,HS5,5.1,8.88,LFB1E607XKJB14938
0~50%,90,inside,HS5,6.26,12.08,LFB1E6673KJB12228
0~50%,3,inside,HS5,2.39,4,LFB1E667XKJB17250
0~50%,33,inside,HS5,4.2,7.45,LFB1E6673KJB10737
0~50%,1,inside,HS5,0.17,0,LFB1E6073KJB07944
50%+,2,inside,HS5,38.96,81,LFB1E6079KJB08421
0~50%,161,inside,HS5,6.78,12.14,LFB1E6679KJB07549
0~50%,1,inside,HS5,2,3,LFB1E6679KJB13948
0~50%,41,inside,HS5,4.74,8.41,LFB1E6673KJB02847
0~50%,7,inside,HS5,18.57,33.71,LFB1E6079KJB13649
0~50%,4,inside,HS5,0.75,1.5,LFB1E6670KJB09481
0~50%,1,inside,HS5,0.33,1,LFB1E6073KJB16496
0~50%,46,inside,HS5,1.67,2.89,LFB1E6670KJB07990
0~50%,8,inside,HS5,3.83,6.63,LFB1E6671KJB06377
50%+,1,inside,HS5,0.17,0,LFB1E6077KJB16999
0~50%,10,inside,HS5,19.15,37.4,LFB1E6671KJB12776
0~50%,27,inside,HS5,6.19,11.81,LFB1E6071KJB09983
0~50%,39,inside,HS5,10.7,19.82,LFB1E667XKJB12419
0~50%,65,inside,HS5,3.15,5.54,LFB1E6677KJB09588
0~50%,23,inside,HS5,3.5,6.04,LFB1E6074KJB11761
0~50%,40,inside,HS5,16.03,27.78,LFB1E6072KJB06879
0~50%,57,inside,HS5,2.81,4.79,LFB1E6076KJB10384
0~50%,28,inside,HS5,1.67,3.11,LFB1E667XKJB04529
0~50%,90,inside,HS5,5.59,9.74,LFB1E667XKJB10928
50%+,2,inside,HS5,35.08,69,LFB1E6071KJB07814
0~50%,1,inside,HS5,0.17,0,LFB1E6679KJB16526
0~50%,5,inside,HS5,2.64,4.4,LFB1E6079KJB16227
50%+,2,inside,HS5,4.47,26.5,LFB1E6679KJB12301
0~50%,4,inside,HS5,6.46,11.5,LFB1E6079KJB08337
0~50%,12,inside,HS5,4.86,8.67,LFB1E6672KJB09191
0~50%,75,inside,HS5,4.56,8.28,LFB1E6679KJB08636
0~50%,14,inside,HS5,2.42,4.36,LFB1E6079KJB06846
50%+,11,inside,HS5,39.84,91.73,LFB1E6670KJB04992
0~50%,181,inside,HS5,6.56,11.77,LFB1E6073KJB09693
50%+,2,inside,HS5,0.17,0,LFB1E6075KJB10490
0~50%,3,inside,HS5,11.33,22,LFB1E6670KJB15118
0~50%,13,inside,HS5,3.92,6.85,LFB1E6072KJB15856
50%+,9,inside,HS5,36.22,72.33,LFB1E6672KJB05531
0~50%,1,inside,HS5,0.17,0,LFB1E6676KJB18329
0~50%,4,inside,HS5,3.33,5.5,LFB1E667XKJB13506
50%+,4,inside,HS5,24.42,46.25,LFB1E6675KJB07967
0~50%,2,inside,HS5,8.67,15.5,LFB1E6672KJB10759
0~50%,25,inside,HS5,5.62,9.72,LFB1E6072KJB07966
0~50%,1,inside,HS5,0.17,0,LFB1E6676KJB16838
0~50%,64,inside,HS5,13.37,24.3,LFB1E6673KJB06512
50%+,2,inside,HS5,6.66,9.5,LFB1E6671KJB03804
0~50%,4,inside,HS5,0.63,1.5,LFB1E6679KJB09723
0~50%,26,inside,HS5,2.13,3.85,LFB1E6078KJB12010
0~50%,12,inside,HS5,1.23,2,LFB1E6674KJB03408
0~50%,11,inside,HS5,5.99,12.09,LFB1E6673KJB15064
0~50%,14,inside,HS5,6.27,11.64,LFB1E6671KJB14950
50%+,3,inside,HS5,8.83,17.33,LFB1E6673KJB03089
0~50%,8,inside,HS5,19,37.63,LFB1E6673KJB07174
0~50%,2,inside,HS5,3.5,5.5,LFB1E6679KJB16784
50%+,7,inside,HS5,12.64,24.14,LFB1E667XKJB02618
0~50%,26,inside,HS5,4.28,8.23,LFB1E6672KJB11846
0~50%,28,inside,HS5,14.24,26,LFB1E6079KJB14994
0~50%,9,inside,HS5,7.13,17.11,LFB1E6079KJB08595
0~50%,26,inside,HS5,4.18,7.35,LFB1E6078KJB03291
50%+,18,inside,HS5,35.39,73.5,LFB1E6673KJB03514
50%+,15,inside,HS5,41.57,79.93,LFB1E6672KJB07280
0~50%,9,inside,HS5,1.96,3,LFB1E6670KJB13885
0~50%,3,inside,HS5,1.5,2.67,LFB1E667XKJB13764
0~50%,43,inside,HS5,5.89,10.33,LFB1E6673KJB08261
0~50%,1,inside,HS5,0.17,0,LFB1E6071KJB15878
50%+,1,inside,HS5,9.97,22,LFB1E6674KJB07989
0~50%,20,inside,HS5,1.41,2.35,LFB1E6672KJB14424
50%+,4,inside,HS5,6.47,14.5,LFB1E6677KJB08764
0~50%,55,inside,HS5,5.41,9.4,LFB1E6674KJB13047
0~50%,16,inside,HS5,8.63,15.38,LFB1E6670KJB15801
0~50%,44,inside,HS5,6.27,13.16,LFB1E6672KJB08025
0~50%,19,inside,HS5,1.57,2.74,LFB1E6079KJB09682
0~50%,12,inside,HS5,24.98,49.25,LFB1E6672KJB06534
0~50%,4,inside,HS5,1.33,2,LFB1E6674KJB11556
0~50%,101,inside,HS5,3.88,6.73,LFB1E6071KJB09904
0~50%,9,inside,HS5,2.28,3.56,LFB1E6073KJB08527
0~50%,40,inside,HS5,2.91,6.13,LFB1E6671KJB04807
0~50%,6,inside,HS5,1.6,2.83,LFB1E6677KJB15908
0~50%,1,inside,HS5,0.17,0,LFB1E6678KJB18297
0~50%,51,inside,HS5,3.23,5.45,LFB1E6073KJB09189
0~50%,42,inside,HS5,10.27,19.36,LFB1E6671KJB05469
0~50%,28,inside,HS5,8.7,16.07,LFB1E6674KJB12643
0~50%,19,inside,HS5,1.13,4.68,LFB1E6075KJB04690
0~50%,17,inside,HS5,4.95,8.82,LFB1E6672KJB07621
0~50%,40,inside,HS5,5.45,9.53,LFB1E6070KJB08839
0~50%,33,inside,HS5,8.69,16.73,LFB1E6674KJB06244
0~50%,14,inside,HS5,4.35,8.71,LFB1E6673KJB06008
50%+,1,inside,HS5,32.5,61,LFB1E6075KJB04012
0~50%,29,inside,HS5,3.45,6.03,LFB1E6076KJB03077
0~50%,37,inside,HS5,7.42,14.3,LFB1E6673KJB12407
0~50%,1,inside,HS5,0.17,1,LFB1E6672KJB16173
50%+,1,inside,HS5,25.83,55,LFB1E6671KJB01809
0~50%,2,inside,HS5,0.17,0,LFB1E6079KJB15319
50%+,1,inside,HS5,5.85,21,LFB1E667XKJB13344
0~50%,1,inside,HS5,0.33,1,LFB1E607XKJB15779
0~50%,128,inside,HS5,5.38,9.78,LFB1E6079KJB07429
50%+,3,inside,HS5,53.28,107.67,LFB1E6673KJB14240
0~50%,45,inside,HS5,8.07,13.98,LFB1E6672KJB06792
0~50%,1,inside,HS5,0.65,1,LFB1E607XKJB07889
0~50%,61,inside,HS5,4.98,8.72,LFB1E6673KJB05179
50%+,1,inside,HS5,49.37,91,LFB1E6079KJB09262
0~50%,86,inside,HS5,4.46,7.51,LFB1E6072KJB14948
50%+,2,inside,HS5,34.58,72,LFB1E6678KJB09325
0~50%,76,inside,HS5,3.72,6.55,LFB1E6074KJB07032
0~50%,10,inside,HS5,0.37,0.6,LFB1E6076KJB10563
0~50%,67,inside,HS5,13.47,25.88,LFB1E6074KJB05541
0~50%,9,inside,HS5,0.6,1.22,LFB1E6079KJB12999
0~50%,51,inside,HS5,5.14,9,LFB1E6679KJB06899
50%+,9,inside,HS5,25.4,50.33,LFB1E667XKJB08032
0~50%,3,inside,HS5,6.11,11.33,LFB1E6075KJB10327
0~50%,44,inside,HS5,7.05,13.59,LFB1E6079KJB08516
0~50%,1,inside,HS5,1.17,2,LFB1E6674KJB14392
0~50%,29,inside,HS5,5.07,8.69,LFB1E6078KJB11102
50%+,1,inside,HS5,26.33,53,LFB1E6670KJB06662
50%+,2,inside,HS5,22.74,43,LFB1E6672KJB05285
0~50%,14,inside,HS5,9.43,17.57,LFB1E607XKJB08976
0~50%,10,inside,HS5,1.86,3.3,LFB1E6671KJB07643
50%+,1,inside,HS5,55,104,LFB1E6672KJB13600
50%+,1,inside,HS5,1.5,4,LFB1E607XKJB06807
0~50%,34,inside,HS5,3.68,6.44,LFB1E6679KJB09477
50%+,1,inside,HS5,3.33,6,LFB1E6675KJB16698
0~50%,39,inside,HS5,8.54,14.9,LFB1E667XKJB14347
50%+,2,inside,HS5,6.33,12,LFB1E6672KJB12771
50%+,1,inside,HS5,48.7,99,LFB1E6072KJB16019
50%+,6,inside,HS5,49.67,99.17,LFB1E6672KJB04881
0~50%,23,inside,HS5,2.75,4.61,LFB1E6074KJB07290
0~50%,3,inside,HS5,0.83,1.33,LFB1E667XKJB12856
0~50%,4,inside,HS5,0.75,1,LFB1E6676KJB09789
0~50%,1,inside,HS5,0.18,0,LFB1E6072KJB18613
0~50%,12,inside,HS5,1.81,3.08,LFB1E6672KJB15007
0~50%,1,inside,HS5,0.17,0,LFB1E6672KJB13516
0~50%,130,inside,HS5,2.41,4.27,LFB1E6672KJB07117
0~50%,41,inside,HS5,3.11,5.76,LFB1E6074KJB10349
0~50%,1,inside,HS5,0.17,0,LFB1E6670KJB17046
0~50%,35,inside,HS5,7.19,12.89,LFB1E667XKJB15434
0~50%,61,inside,HS5,8.87,16.82,LFB1E6672KJB12687
50%+,1,inside,HS5,90.67,155,LFB1E667XKJB03459
50%+,6,inside,HS5,11.44,23.17,LFB1E6673KJB04355
0~50%,3,inside,HS5,0.39,0.33,LFB1E6678KJB09499
0~50%,46,inside,HS5,19.63,39.24,LFB1E6672KJB08204
50%+,4,inside,HS5,30.83,63.75,LFB1E6079KJB07267
0~50%,1,inside,HS5,0.15,0,LFB1E6071KJB18635
50%+,2,inside,HS5,67.58,133.5,LFB1E6072KJB06896
0~50%,25,inside,HS5,11.04,19.8,LFB1E6670KJB08752
50%+,3,inside,HS5,1.93,4,LFB1E6073KJB05143
0~50%,41,inside,HS5,9.81,17.29,LFB1E6075KJB14250
0~50%,7,inside,HS5,4.64,19.29,LFB1E6073KJB09368
0~50%,8,inside,HS5,0.52,1.13,LFB1E6672KJB05884
0~50%,27,inside,HS5,5.56,10.41,LFB1E6671KJB05648
0~50%,3,inside,HS5,0.22,0.67,LFB1E6077KJB11382
0~50%,1,inside,HS5,1.17,2,LFB1E667XKJB15692
0~50%,39,inside,HS5,10.14,18.79,LFB1E6674KJB06423
0~50%,9,inside,HS5,2.21,3.78,LFB1E6672KJB07800
0~50%,17,inside,HS5,3.64,6.24,LFB1E6074KJB06124
0~50%,54,inside,HS5,8.05,14.35,LFB1E6074KJB04633
0~50%,50,inside,HS5,8.22,15.64,LFB1E6674KJB04932
50%+,1,inside,HS5,21.17,44,LFB1E6670KJB13644
50%+,1,inside,HS5,9.08,20,LFB1E667XKJB07124
0~50%,3,inside,HS5,10.9,25.33,LFB1E607XKJB15958
0~50%,6,inside,HS5,1.19,2.5,LFB1E607XKJB09559
0~50%,107,inside,HS5,9.11,16.5,LFB1E6679KJB07907
0~50%,5,inside,HS5,1.07,1.2,LFB1E6672KJB08462
0~50%,79,inside,HS5,3.26,8.14,LFB1E6074KJB11694
50%+,1,inside,HS5,26.17,47,LFB1E6678KJB07588
0~50%,32,inside,HS5,5.39,9.25,LFB1E6671KJB14625
0~50%,32,inside,HS5,4.12,9.25,LFB1E6672KJB06971
0~50%,1,inside,HS5,0.17,1,LFB1E6072KJB18109
0~50%,6,inside,HS5,1.36,2.33,LFB1E6671KJB08226
0~50%,6,inside,HS5,15.42,27.83,LFB1E6673KJB11757
0~50%,5,inside,HS5,3.23,5.4,LFB1E6073KJB08964
0~50%,42,inside,HS5,3.9,6.52,LFB1E6674KJB15400
0~50%,7,inside,HS5,5.75,10.57,LFB1E6674KJB07510
50%+,1,inside,HS5,7,14,LFB1E6073KJB13291
0~50%,170,inside,HS5,7.3,12.88,LFB1E6074KJB05720
0~50%,18,inside,HS5,7.8,13.39,LFB1E6079KJB06779
0~50%,1,inside,HS5,0.17,0,LFB1E6078KJB01475
0~50%,2,inside,HS5,0.17,1,LFB1E6674KJB16062
0~50%,33,inside,HS5,6.99,12.76,LFB1E6674KJB14571
0~50%,51,inside,HS5,22.39,44.27,LFB1E667XKJB11948
0~50%,17,inside,HS5,5.34,14.65,LFB1E6674KJB06681
0~50%,3,inside,HS5,13.5,25.33,LFB1E6673KJB06445
0~50%,112,inside,HS5,6.69,11.72,LFB1E6671KJB07822
50%+,1,inside,HS5,17.33,33,LFB1E6677KJB14838
0~50%,99,inside,HS5,5.88,10.42,LFB1E6079KJB09357
0~50%,27,inside,HS5,5.19,11.41,LFB1E6679KJB09656
0~50%,78,inside,HS5,1.96,3.82,LFB1E6079KJB07866
0~50%,16,inside,HS5,1.71,3.63,LFB1E6671KJB16374
0~50%,67,inside,HS5,5.74,10.16,LFB1E6078KJB04053
0~50%,11,inside,HS5,1.83,3,LFB1E667XKJB16017
50%+,4,inside,HS5,35.42,67.25,LFB1E6679KJB06093
0~50%,33,inside,HS5,4.58,7.79,LFB1E6671KJB06993
0~50%,1,inside,HS5,0.17,1,LFB1E6076KJB12491
0~50%,71,inside,HS5,5.27,9.13,LFB1E6673KJB09023
0~50%,31,inside,HS5,6.59,12.55,LFB1E667XKJB06636
0~50%,9,inside,HS5,12.47,22.67,LFB1E6673KJB15422
0~50%,3,inside,HS5,16.76,88.33,LFB1E6075KJB10764
0~50%,299,inside,HS5,3.81,7.24,LFB1E6075KJB04365
0~50%,8,inside,HS5,1.19,1.88,LFB1E6079KJB08953
0~50%,3,inside,HS5,0.94,2,LFB1E667XKJB13697
0~50%,124,inside,HS5,3.59,6.35,LFB1E6674KJB10827
0~50%,172,inside,HS5,5.58,12.99,LFB1E6077KJB01497
50%+,1,inside,HS5,53.5,105,LFB1E6671KJB05486
0~50%,45,inside,HS5,7.81,13.82,LFB1E6674KJB02937
0~50%,99,inside,HS5,2.96,5.11,LFB1E6671KJB09571
0~50%,1,inside,HS5,0.17,1,LFB1E667XKJB15613
0~50%,33,inside,HS5,15.67,29.18,LFB1E6670KJB09335
